Date,Comment_thread_id,Tag,comments
7/25/2015 23:14,55b00207a9a36ea584001df2,O,"Hi Bob, VALUING-CAT-FEATURES is the skill, not a set of skills.\nThe item column represents individual items (well... actually, it represents problem steps. the true items would be the problem plus the ""item"" here, and you don't have the problem in this data set). So you should built the BKT code to fit VALUING-CAT-FEATURES, and the other skills in that column, not META-VALUING-CAT-FEATURES1 and the problem steps (called ""item"" here somewhat inaccurately). \n\nFitting items makes more sense in other paradigms like PFA.\n\nI hope this clarifies; if not, let's discuss more."
7/23/2015 7:00,55b09101a9a36e7e59001e6b,T,Hey Ryan. Do you say 'Big Day in Education' or is it just my headphone set? ;)
7/23/2015 11:26,55b09101a9a36e7e59001e6b,T,I *do* think that the advent of EDM is a Big Day in Education!\n\nBut it's not what I meant to say... :-)
7/23/2015 7:40,55b09a52a9a36ee6f2001d74,S,"Hi, I'm Longwei from ECNU, China. I'm interested in EDM & LA. I've learned some Baker's pappers Baker's MOOTs on Youtube, but my poor English and awful perseverance hinder learning. It's very helpful for me to learn EDM with subtitles of video and weekly activities in edX,"
7/23/2015 16:36,55b09a52a9a36ee6f2001d74,T,Really? East China Normal University? Can I call on you at that time if it is available?
7/23/2015 16:38,55b09a52a9a36ee6f2001d74,T,I'm glad to hear you are finding the course useful!\nNice to reconnect with you. I'll be visiting ECNU again in October...
7/24/2015 15:18,55b09a52a9a36ee6f2001d74,T,"Yup. Please get in touch with Xiangen Hu, he's organizing my visit."
7/28/2015 6:46,55b09a52a9a36ee6f2001d74,P,Thank you
7/23/2015 10:41,55b0c4ddb30d843c41001ed1,S,"Hello, \n\nI'm from Spain, wishing to learn about how to manage data, as frequently i get lost in the huge of the information."
7/23/2015 11:27,55b0c4ddb30d843c41001ed1,P,Welcome to the course!
7/23/2015 11:30,55b0d06ca9a36e5294001ee5,A,"Hi all. Some of you may have noticed that there are some errors with the transcription service Columbia University hired. (at least they were highly expensive). \n\nWe're trying to get this sorted out for future videos, but in the meantime, if there is anyone who would be willing to volunteer to help us fix some of the transcripts, that would be highly appreciated. Please email jdiaz@columbia.edu (who is *not* personally responsible for the transcription errors) to find out how to help.\n\nThank you!\n\nYours in Big Data,\nRyan"
7/23/2015 12:23,55b0dcdba9a36e5294001eea,M,"Regarding the use of brainstorming for coming up with ideas, you might want to have a look at the following paper:\n\nDunnette, Marvin D.; Campbell, John; Jaastad, Kay: *The effect of group participation on brainstorming effectiveness for 2 industrial samples.* Journal of Applied Psychology, Vol 47(1), Feb 1963, 30-37. http://dx.doi.org/10.1037/h0049218\n"
7/24/2015 15:19,55b0dcdba9a36e5294001eea,P,Thanks! I haven't seen that one; I look forward to reading it.
7/23/2015 14:07,55b0f53db30d84c9b8001f44,Q,What is the difference between a Decision Tree and Decision Rules? Aren't they essentially portraying the same concept? Isn't a tree a graphical representation of a rule?
7/23/2015 18:29,55b0f53db30d84c9b8001f44,O,"Hey,\n\nThere are differences between decision trees and decision rules. As described Data Mining, practical machine learning tools and techniques (Witten,ea, 2011) differences can, in many cases, be made in two ways: \n\n* representation: clarity, the representation in rules can make the learned more self evident. This can be particularly true when there are replicated subtrees (for example at the root you have A, here it branches in B en C, B branches in D and E, C branches in X and Y after which X branches in D and E - I admit with a graph this much more clear but I hope you see the repetition of D and E below B and X. A part of the tree is repeating). Especially in these cases rules can be more easily understood than large decision trees.\n* In a multiclass case, a decision tree takes all classes in account trying to maximize the the information gained from a split while a rule-generating  method concentrates on one class at a time (not taking in account what happens to the other classes).\n\nIt is possible to generate decision rules from decision trees. In rapidminer you can use the Tree to Rules operator. I don't have any experience in using this operator. \n\nAlso this presentation: http://www.mimuw.edu.pl/~son/datamining/DM/6-rules.pdf can be of interest to you.\n\nHope this helps. Any comments, additions are more then welcome.\n\nKind regards."
7/24/2015 15:21,55b0f53db30d84c9b8001f44,O,"I agree with all of this. Also, as a practical matter, most decision rule algorithms (like JRip) end up with a relatively more simplified structure (for instance, JRip is like a J48 decision tree where the left branch is always a leaf). As such, they tend to be a bit more conservative."
7/23/2015 14:20,55b0f83fa9a36eea62001e9a,BQ,"I have completed the CTAT Week 4 activity and answered all questions correctly but only received 0.5 out of the 1.0 point. The ""Done"" button has also disappeared?"
7/24/2015 9:19,55b0f83fa9a36eea62001e9a,B,I experience the same problem.
7/24/2015 14:16,55b0f83fa9a36eea62001e9a,B,"I went through the CTAT Week 4 activity and answered all questions correctly. My score showed up as 1/1. However, I went back to the activity to refer to Question 10, and then two of my responses were no longer showing up (Q9 and Q10). When I put the answers back in for Q9 and Q10, my score dropped to .5/1. I'm not sure if this is what you two are experiencing as well, but just thought I would share what happened to me."
7/24/2015 14:24,55b0f83fa9a36eea62001e9a,B,"I have the same problem @McCloud77. The ""Done"" button did not show up."
7/24/2015 15:16,55b0f83fa9a36eea62001e9a,B,"This looks like a common issue, but thought I would indicate this is happening to me as well."
7/24/2015 15:22,55b0f83fa9a36eea62001e9a,B,"Hi everyone. We took out the ""Done"" button so that people could go back and look at all their steps (we try to be responsive). The other issue sounds like it might be a bug caused by a fix. (See what happens when you try to re-steer a boat already chugging down the river).\n\nI'll let the team know. Thanks for the heads-up."
7/27/2015 8:48,55b0f83fa9a36eea62001e9a,B,"And now all, but my first answer, has disappeared...."
7/27/2015 17:15,55b0f83fa9a36eea62001e9a,B,Mine looks normal.
7/28/2015 2:37,55b0f83fa9a36eea62001e9a,B,"We've revised CTAT Assignment 4 to try to fix the trouble with the scores being halved. Students who have begun or completed the exercise should return to the page, finish any unanswered questions and then click the modified Done button that now appears after the final question. E.g., my score of 0.5/1.0 became 1.0/1.0 after I revisited Assignment 4 and clicked the Done button. Because this Done button differs from that in Assignments 1-3, you should not lose your ability to review your answers on Assignment 4 later on."
7/29/2015 17:59,55b0f83fa9a36eea62001e9a,B,Can confirm it works perfectly now. It was a little surreal seeing my answers disappear one by one :)
7/23/2015 16:59,55b11d86b30d844457001f45,S,"I'm a little late to this class, but I'm glad I'm here now.\n\nMy name is Ashly. I'm a teacher from Oklahoma. Analyzing data has always been one of the things I've enjoyed most about my job so I'm excited to see what I can learn from this course."
7/24/2015 15:22,55b11d86b30d844457001f45,P,Welcome to the course! Nice to have you here!
7/24/2015 9:48,55b20a00b30d843e96001e61,BQ,"Hi, I do not manage do do steps 21 of the walkthrough guide. I do get the screen shown on step 21, but whenever I try to add operators, it takes me back to the main screen. Any advice? Regards from Kyrgyzstan, Central Asia. Hans"
7/25/2015 23:16,55b20a00b30d843e96001e61,BQ,Hi -- I don't totally understand your question. How are you trying to add operators?
7/26/2015 9:17,55b20a00b30d843e96001e61,BQ,"Hi Ryan, well I do not manage to do what is shown in step 21. Whenever I try to add operators to create the screen shown in 21, it takes me back to the screen in step 20. I add operators the same way as in the previous steps."
7/26/2015 10:53,55b20a00b30d843e96001e61,B,"got it, I dragged the operator into the training field instead of clicking on it. tx a lot. Hans\n"
7/27/2015 7:35,55b20a00b30d843e96001e61,T,Glad you got it sorted out!
7/24/2015 10:36,55b2153ab30d8463fc00218e,BQ,Which version we have to download?
7/25/2015 23:16,55b2153ab30d8463fc00218e,B,5.3
7/24/2015 10:53,55b21921b30d84ae21001e6a,S,"Hello Everyone,\n\nI am very late entrant in this course..though hoping i will catch up soon.\n\nI am from India and aspiring to take up job in BI \n\n"
7/25/2015 23:16,55b21921b30d84ae21001e6a,P,Welcome to the class! I'm glad to have you here!
7/24/2015 15:17,55b25725a9a36e2f6d001f22,S,Hi I'm Jess Gramp and I work at UCL in London. I'm interested in learning more about Learning Analytics.
7/25/2015 23:16,55b25725a9a36e2f6d001f22,P,Welcome to the class! I'm glad to have you here!
7/25/2015 11:44,55b37699b30d843e96001eed,S,Hi..My name is Zafar Yousufzai. This website is great and I learn a lot here.
7/25/2015 23:16,55b37699b30d843e96001eed,P,Welcome to the class! I'm glad to have you here!
7/25/2015 11:48,55b37776a9a36ee25a001f4a,S,"Hi all, my name is Lamin-Fenthy Fullah and I am looking forward to learn new things"
7/25/2015 23:16,55b37776a9a36ee25a001f4a,P,Welcome to the class! I'm glad to have you here!
7/25/2015 21:51,55b404e7b30d849956001fc4,T,"a pleasure be with you,\n\nthis topics are very interesting for us. we have a low level education, and the public policies in education are very old. a few group of teachers have a knowledge to lead this contents, but is not the rule. this is a great oportunity for going to the next level"
7/25/2015 23:16,55b404e7b30d849956001fc4,P,Welcome to the class! I'm glad to have you here!
7/25/2015 22:21,55b40bd0a9a36e88ff001fac,T,"hi,\n\ni´m a very interesting for this contents, i saw it  very looks like this with a multivariate analysis.\n\ni am learning about this and this is very useful"
7/25/2015 22:25,55b40cf0b30d840995002015,T,"usually, the class job is a routinary experience,  the numbers are not a frecuently skill in our practices, and, if i dont make a measure, i cant achieve the goals.\nthis is a golden opportunity for change it"
7/26/2015 7:25,55b48b5aa9a36e315a001f48,B,"I am behind a week or two in this class, but nonetheless spent the last 45 minutes perusing the http://www.columbia.edu/~rsb2162/FES2015/ link from video 3.3.  Interesting to see Baker's/your Feature Engineering studio and how it corresponds to this MOOC. My note is that the third of three links on the page labeled ""Assignments"" was a broken link (object not found)."
7/27/2015 7:37,55b48b5aa9a36e315a001f48,B,"Hi knowledgefun -- you're right. The assignments ended up being put into the lectures, and I never took down that link. Glad you found FES interesting!"
7/26/2015 11:58,55b4cb4ea9a36ed582001fe0,B,This is a discussion post for sharing R scripts used to solve the different exercises in week 1.
7/27/2015 20:55,55b4cb4ea9a36ed582001fe0,B,"## Naive bayes\n\nThis is a script that can be used to calculate naive bayes using R. \n<br/>\n<br/>\n\n### Read the data/ prepare the data set.\n\n    ctat.data <- read.csv(""edm_ctat_week_1.csv"")\n    ctat.data$CODER <- NULL\nctat.data$Class <- NULL\n    ctat.data$SCHOOL <- NULL\nctat.data$STUDENTID <- NULL\n\n### Naive bayes\n\n    library(e1071)\n\tctat.naivebayes <- naiveBayes(ONTASK~.,data=ctat.data,laplace=1.0 )\n\tctat.rates.naive <- data.frame(data= ctat.data$ONTASK,predict = predict(ctat.naivebayes,ctat.data,type = ""class""))\n\ttable(ctat.rates.naive)\n\n__Output:__\n\n>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;predict<br/>\n>data&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;     N &nbsp;&nbsp;&nbsp;Y<br/>\n>N &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;128&nbsp;&nbsp;&nbsp;8967<br/>\n>Y &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;363&nbsp;&nbsp; 18273\n\n### Calculate kappa\n\n    library(irr)\n    kappa2(ctat.rates.naive)\n\n__Output:__\n\n> Cohen's Kappa for 2 Raters (Weights: unweighted)   Subjects = 27731 <br/>\n>     Raters = 2 <br/>\n>     Kappa = -0.00713<br/> \n>         z = -3.2<br/>\n>   p-value = 0.00136\n\nWhen comparing the output of Rapidminer and R I notice differences in the predicted values (for example the predicted no is 128 + 363 or 491 in R, 364 + 132 or 487 in Rapidminer). The package klaR with the function NaiveBayes has for this example the same outcome as the naiveBayes function in the e1071 library (the function in klaR is based on this one).\n\nExcept for rounding I get a similar kappa in R (-0.00713) and Rapidminer (-0.007).\n\nComments,questions or further clarification on the differences between R and Rapidminer are more than welcome!\n\n"
7/26/2015 12:17,55b4cfbda9a36ea584001fe7,BQ,"Hi, I imported a CVS file, but when I go to ""set role"" and then try to set the attribute name, there are no options. What am I doing wrong?"
7/27/2015 7:38,55b4cfbda9a36ea584001fe7,B,"You might double-check that read csv is properly linked to set role,\nand that you completed the import wizard in read csv through to the end. Good luck!"
7/27/2015 0:29,55b57b57a9a36e52940020d7,S,"Hello everyone, my name is Renato and I am from Brazil. I am looking to learn a lot with this course."
7/27/2015 7:38,55b57b57a9a36e52940020d7,T,Bem vindo ao curso!
7/27/2015 9:52,55b4245ba9a36ed582001fb1,P,Thank you very much
7/27/2015 9:52,55b4245ba9a36ed582001fb1,C,"Hi -- you can feel free to use this course at your own pace.\nThe only things that are more difficult after the course end will be\nthe Bazaar activities (but you could find a friend to do them with).\nThe certificate won't be available after the course end, but the course\nwill have another iteration later."
7/27/2015 9:53,55b4245ba9a36ed582001fb1,T,I really want to learn Rapidminer and how it can be used in education but I don't have time for it right now. \nCould you please make it a self-paced course? \n
7/27/2015 14:29,55b6405ba9a36e32370020ee,Q,"I'm confused why you say that BKT only uses the 1st problem attempt at each item, and that it therefore throws out lots of data.  In the example you went through, weren't there 2 problem attempts?  In your example, I understood that before the student did anything, the p(L) = .4, but that after he typed in the correct error the probably he already knew it was p(L) =.2, and then you discussed the probability he knew it BEFORE the 2nd attempt at the problem (.28).  Then in the next row of data you discussed the probability the student already had the knowledge given that on his 2ND ATTEMPT, he got the correct answer…p(L) = .58.  So, why do you say Bayesian only considers the first attempt of each problem?  If the student had gotten it wrong the 2nd time instead of correct, couldn't you have continued to estimate the probability he knew it given it was now wrong, and continue to do that over and over until he got it right?  Please let me know what I’m missing!"
7/27/2015 20:14,55b6405ba9a36e32370020ee,O,"Hi MLynn1. There are two concepts here which are worth distinguishing between:\nMultiple attempts on the same problem\nMultiple problems involving the same skill\n\nTake this example\nSTUDENT  PROBLEM  SKILL  CORRECT  ATTEMPT  BKT-UPDATES\nJAMES    PROBLEM1 SKILL1  0         1         YES\nJAMES    PROBLEM1 SKILL1  0         2         NO \nJAMES    PROBLEM1 SKILL1  0         3         NO \nJAMES    PROBLEM1 SKILL1  1         4         NO \nJAMES    PROBLEM2 SKILL1  0         1         YES\nJAMES    PROBLEM2 SKILL1  1         2         NO \nJAMES    PROBLEM3 SKILL1  1         1         YES\nJAMES    PROBLEM4 SKILL1  1         1         YES\n\nDoes this clarify? BKT only updates when it is the first attempt\non the skill for the current problem or problem step. If the student\nhas already attempted the current problem or problem step, BKT will\nnot update.\n\nPlease let me know if I can clarify further.\nRyan\n"
7/29/2015 2:18,55b6405ba9a36e32370020ee,P,"OK, thanks for clarifying!"
7/27/2015 14:55,55b6466cb30d84b96a001fed,S,"Hi Folks, I hail from India and looking forward to learn from Big Data in Education and contribute for the same.\nHappy learning :)"
7/27/2015 20:14,55b6466cb30d84b96a001fed,P,Welcome to the course! I'm glad to have you here!
7/27/2015 14:56,55b64682a9a36ea9710020d1,Q,"Unless I missed where it said to return to the original data source and not the filtered list we were asked to make, there may be a little tweaking needed on the help directions.  Since we filtered (instead of deleting) rows that didn't have ""VALUING-CAT-FEATURES"" as the KC, the formulas as listed were not correct because the row values down the left side are not ""1, 2, 3.."" they are the filtered values of ""21590, 21596, 21612..."" and the formulas will not work as shown in the hints area.  For example, it says to place values in (column)2, which does not exist in this filtered data.  When you attempt to enter the formulas as directed by the help module, you are referencing cells several thousand places up, and propagating this error through the rest of the column.  If anyone is having difficulty, consider referencing the row that you are working off of or checking to see if we were supposed to return to the original data set and not this filtered one, since it doesn't make sense to reference another student's behavior thousands of places ago.  Unless I missed something of course, which happens sometimes."
7/27/2015 20:01,55b64682a9a36ea9710020d1,O,I filtered the list and copied the data to a new sheet which works fine.
7/27/2015 20:15,55b64682a9a36ea9710020d1,P,Aubrey -- thanks for the feedback. I'll see if we can improve the hints.
7/28/2015 10:46,55b64682a9a36ea9710020d1,O,"Hi Aubrey -- I looked at this a bit more carefully. As McCloud77 says, the problem 1 hint sequence indicates that it is necessary to copy the data to a new spreadsheet. If you do that, I don't see how you end up with the error you are indicating; that's only possible if you don't quite do what problem 1 or its hint sequence states. I hope this clarifies? (I think you got the right answer eventually anyways, but for future students struggling with this step...)"
7/27/2015 18:12,55b6748ab30d848f100023b7,T,"Anuncio mi retiro del curso. Comprendo que necesito mayor fundamentación pero el tema me sigue apasionando...Por ahora utilizo las guias para entrar en el corazón del BIG DATA, en otra oportunidad retornaré.\n\nEl curso es muy bueno y exigente al menos para mi nivel...lo intenté. Creo que lo mejor ahora es capitular temporalmente.\nFelicitaciones a la Universidad de Columbia y sus docentes...\n\nJUAN LUIS ANGEL."
7/27/2015 20:15,55b6748ab30d848f100023b7,T,Buena suerte com su investigaccion. Espero que Ud. vuelte en el futuro.
7/27/2015 23:03,55b6b8ceb30d849956002198,S,Hi but later.\nI am Master in Software Libre and Informatics Engineer\nI wish learn Big Data
7/28/2015 10:08,55b75489b30d849956002220,B,"On question 7 of CTAT 4 (""What should the formula for Cell J2 be?""), the right hand edge of 3 out of 4 possible responses is clipped and therefore not wholly visible.  I worked out the answer, anyway, but I believe this kind of encourages gaming....  not necessarily bad, but something the course leaders may like to be aware of.   (seems like there must be a way to resize the CTAT display so that the whole answers are visible, but CTAT looks like a custom implementation, so maybe a feature for the next software iteration?).  (If it is of any use, i am on a Mac with OSX 10.9.5, using Firefox 39, and Java 8 v51)![enter image description here][1]\n\n\n  [1]: https://edxuploads.s3.amazonaws.com/14380780686744982.png"
7/28/2015 10:47,55b75489b30d849956002220,B,"Thanks for the feedback, we'll see if we can get this fixed."
7/28/2015 10:48,55b75489b30d849956002220,B,"Here are the four strings\n\nA)\t=IF(F2=1,(I2*(1-$N$3))/((I2*(1-$N$3))+((1-I2)*$N$3)),(I2*$N$3)/((I2*$N$3)+((1-I2)*(1-$N$3))))\n\nB)\t=IF(F2=1,(I2*$N$4))/((I2*$N$4)+((1-I2)*$N$5)),(I2*$N$4)/((I2*$N$4)+((1-I2)*$N$5)))\n\nC)\t=IF(F2=1,(I2*(1-$N$5))/((I2*(1-$N$5))+((1-I2)*$N$4)),(I2*$N$5)/((I2*$N$5)+((1-I2)*(1-$N$4))))\n\nD)\t=IF(F2=1,(I2*(1-$N$4))/((I2*(1-$N$4))+((1-I2)*$N$5)),(I2*$N$4)/((I2*$N$4)+((1-I2)*(1-$N$5))))\n"
7/28/2015 14:07,55b75489b30d849956002220,B,"We shrank the font size on the answer choices for question 7 on Assignment 4. On Chrome with the current Flash Player, they now appear without truncation."
7/28/2015 22:08,55b75489b30d849956002220,P,Thank you for your speedy and continuous pursuit of excellence!
7/29/2015 23:33,55b75489b30d849956002220,P,Thanks Jonathan! And thanks for the feedback Duluoz!
7/28/2015 10:31,55b759dab30d840995002257,CQ,"Hi,\n\nI've entered the chat room, the robot tried to facilitate the discussion, but nobody else(I'm in China, time difference?).  I don't know what I can do in the chat room, and can't complete the activity after about 40 minutes.\n\nThanks\nLongwei"
7/28/2015 10:49,55b759dab30d840995002257,C,"Sorry you're having trouble finding people. You might check the time list that Michael Cennamo suggested, or post a time you'll be on, for other people to join you."
7/28/2015 11:09,55b762e7b30d84b8bb002140,S,"Hi mate, \n\nI'm a bit late, just enrolled. I'm from Italy, I work in a distance University as Head of Research office, and also as Contract Professor for the ""Technologies for teaching and learning processes"" course. \n\nMy researchers are now focused on several technologies, and learning analytics / big data applied to online learning environment are one of the most interesting field of application. \n\nHope to be able to regularly attend the course and to contribute in some way to the collaborative activities. \n\nAll the best,\n-- \nAlessandro"
7/29/2015 23:33,55b762e7b30d84b8bb002140,P,Welcome to the class! I'm glad to have you here!\n
7/28/2015 16:25,55b7aceab30d849956002286,S,"From Israel, Just finished Software Engineering Degree in Ben Gurion University.\nAdding this course as complementary study for my research."
7/29/2015 23:34,55b7aceab30d849956002286,P,Welcome to the class! I'm glad to have you here!\n
7/28/2015 16:38,55b7aff6b30d84c9b8002359,B,"Hi, Although i speak english fluently, it is still a second language for me.\nYou should either speak a little slower or add 0.9,0.8 speeds to the video player."
7/29/2015 23:35,55b7aff6b30d84c9b8002359,B,"Hi -- I'm sorry you find my speaking fast. It's true, I am a rapid speaker. We don't have control over the player speed options, unfortunately. :-("
8/13/2015 11:46,55b7aff6b30d84c9b8002359,T,"So, I hope the other videos weren't recorded upfront..."
7/28/2015 17:26,55b7bb48b30d843c410022e2,T,I was thinking that the prediction of results in sports would be a option for learning about Big Data but honestly I don't think that could be really useful for bets or tipsters... what do you think?\n\nGreetings
7/28/2015 21:40,55b7f6d0b30d847d270022e1,CQ,"Hello, \n\nI joined the course today(July 28). I like this course. \n\nCan I still get a certificate if I complete all assignments and quiz? \n\nThanks\n\nJun"
7/29/2015 17:24,55b7f6d0b30d847d270022e1,CQ,"I have a similar question - I just joined the class today & realized that I've missed 4 weeks' worth of assignments/quizzes. Because there is a 2week window to complete them, I'm not eligible to complete at least 2. However, to catch up, I want to start at the beginning, as I'm sure EDM concepts build upon one another (jumping right into week 3 or 4 simply for the sake of completing the assignment within the time frame seems contrary to the purpose of a course like this - to really engage with the material!). What do you advise? Thank you!"
7/31/2015 12:36,55b7f6d0b30d847d270022e1,C,"Hi Jun,\n\nWelcome to the course!\n\nYes - due dates are all set for Aug 26 - take the quizzes when you can (the sooner the better though - there are 4 more to go!)\n\nGood luck - I hope you earn a certificate!\n\nMichael"
7/29/2015 1:59,55b83377b30d843e96002265,BQ,"Hi,<br>\nI'm still unable to get A'.  \nI got struck at the Drjava.  \n![enter image description here][1]\n\n\n  [1]: https://edxuploads.s3.amazonaws.com/14381349523740527.jpg\nAs mentioned in the original msg, I dk how to fix it.  \nthx.<bR>\nOn"
7/29/2015 18:00,55b83377b30d843e96002265,B,Take a look at:\n\nhttps://courses.edx.org/courses/course-v1:TeachersCollegeX+BDE1x+2T2015/discussion/forum/c82992075ad6de29a0c60a9fbcc5274d4cae56b8/threads/559f7ca7b30d84a7e5001335
7/29/2015 3:15,55b84536a9a36eb1420023cc,S,"From Australia, live in Thailand, interested in education."
7/29/2015 23:37,55b84536a9a36eb1420023cc,P,Welcome to the class! I'm glad to have you here!
7/29/2015 7:57,55b88757b30d840995002409,S,"My name is Maria, I'm co-founder of educational startup study.today. I'm currently finishing my MBA at IE business school in Madrid and taking this course to dig deeper in big data subject."
7/29/2015 23:40,55b88757b30d840995002409,P,Welcome to the class! I'm glad to have you here!
8/18/2015 15:17,55b88757b30d840995002409,T,Hi Maria !\n  I have read your message while crawling the forum.\nI followed the Critical Management Course on Coursera. Did you get lucky and attend to this course for real ?\nEmmmanuel.\nPS : I have achieved the Assignment 6. What about you ?
7/29/2015 17:52,55b912c1b30d8454c70022bb,A,"Hi All,\n\nSome of you have reported that the progress page is not correctly reflecting your grades. Sorry for the confusions. We wanted to let you all know that we have been actively looking into it and expect to have updates on this very soon. Please do keep up your good work!\n\nSincerely,\nElle"
7/29/2015 18:09,55b916bfb30d84b96a0022f3,BQ,"Hey,\n\nI'm trying to perform knn in R. Currently I'm using the following script:\n\n    library(klaR)\n    library(caret) # not used in this script\n    ctat.data <- read.csv(""edm_ctat_week_1.csv"")\n    ctat.data$CODER <- NULL\nctat.data$Class <- NULL\n    ctat.data$SCHOOL <- NULL\nctat.data$STUDENTID <- NULL\n\n    ctat.knn <- sknn(ONTASK~.,data=ctat.data)\n\nWhen trying to use the predict function (predict.sknn {klaR}) the script just keeps runnning (hours and hours...) without any result.\n\nDoes anyone else has experience with this? A possible solution?\n\nThanks in advance.\n\nKind regards.\n"
8/2/2015 16:18,55b916bfb30d84b96a0022f3,B,"Hi,\nI can't help here, but wanted to post some R code and it must interpret some as special characters and changes the text. For example the # made the text larger and in bold, and text between $'s did weird things.\nAny idea how to just copy the text from Rstudio into here?"
8/4/2015 19:18,55b916bfb30d84b96a0022f3,B,"Hey,\n\nThis is because this board uses markdown for formatting text. If you're using RStudio and are interested in reproducible research (reporting in general), check out: http://rmarkdown.rstudio.com . This enables you to generate a PDF/Word/HTML in which you combine code, the resulting plot(s)... and text in one document.\n\nBack to topic. I paste the code and then mark it as code by selecting it and pressing the '101010' button on top of the editor.\n\nThanks!"
7/29/2015 21:08,55b940bba9a36e435300239c,S,My name is Najmeh Bazmohammadi and I am very happy to participate in this course.\nHope it will be informative for all of us.\n\nGood Luck
7/29/2015 23:41,55b940bba9a36e435300239c,P,Welcome to the class! I'm glad to have you here!
7/30/2015 7:03,55b9cc3eb30d841bfd002555,S,My name is Joormana. I am from India. Looking forward to get the best of Big Data through this course.
7/31/2015 17:24,55b9cc3eb30d841bfd002555,P,Welcome to the class! I'm glad to have you here!
7/30/2015 8:34,55b9e17eb30d84353700241c,S,"43 yo male from Greece. Bch in Physics, MSc in Information Systems.\nI've been interested on Big Data on Education almost one year ago when I read a relevant paper. \n"
7/31/2015 17:25,55b9e17eb30d84353700241c,P,Welcome to the class! I'm glad to have you here!\n(What was the paper? Just out of curiosity)
7/30/2015 9:13,55b9eabfa9a36e7e59002511,S,"Hi.. I am from India, working in IBM India Pvt Ltd and have 2.5 years of experience in ETL technology and data warehousing. I am very much interested to gain knowledge in Big data Analytics. Looking forward to learn a lot from this course."
7/31/2015 17:25,55b9eabfa9a36e7e59002511,P,Welcome to the class! I'm glad to have you here!
7/30/2015 9:19,55b9ec3db30d843537002422,Q,Please I cant figure the correct answer for question 11\nany assistance please?
7/30/2015 16:43,55b9ec3db30d843537002422,O,"Hey,\n\nIf I'm correct question 11 is:\n\n> Question 11 of 11: What is this detector’s value for A’? ...\n\nThere are several posts on this forum in regards to this question (how to use the java code to compute A'...) for example:\n\n - https://courses.edx.org/courses/course-v1:TeachersCollegeX+BDE1x+2T2015/discussion/forum/c82992075ad6de29a0c60a9fbcc5274d4cae56b8/threads/559f7ca7b30d84a7e5001335\n\nHave you looked at these posts? Do you have a specific question?\n\nHope this helps.\n\nKind regards."
7/30/2015 16:36,55ba5274b30d84b96a00240b,S,"Hi there, I am from Germany, Duesseldorf to be precise.\n\nI really look forward to these lectures, as I am involved in a company, who just started developing learning software, which is self adaptive etc. I hope to get more insights into data analysis and learning."
7/31/2015 17:25,55ba5274b30d84b96a00240b,P,Welcome to the class! I'm glad to have you here!
7/31/2015 19:45,55bbd056a9a36e2f6d0025f9,S,"Hello, starting the course a little late but looking forward to learning some things.  I'm from upstate NY."
8/2/2015 9:18,55bbd056a9a36e2f6d0025f9,P,Welcome to the class! I'm glad to have you here!
7/31/2015 20:25,55bbd99eb30d846a860025a6,Q,"Hi all,\n\nI'm going through this course with a coworker and we are struggling to understand why you wouldn't also use this intervention (q 10) on a failsoft intervention if it is low-cost when applied.\n\nPlease advise.\n\nBest,\n\nAllison"
8/2/2015 9:26,55bbd99eb30d846a860025a6,O,"Hi Allison, it wouldn't really be *wrong* to use a fail-soft intervention, but it would be missing an opportunity. If you have the ability to safely give a high-benefit intervention with low risk, it's probably better to do that. \nYou can actually work out the cost-benefit analysis (though no one ever does),\nbut consider the benefits lost by choosing the fail-soft intervention when you could use the high-benefit intervention.\n\nI hope this helps."
7/31/2015 22:23,55bbf555b30d84b96a00252a,O,Cute way to illustrate the point that statistical significance isn't the same as importance in data sets with huge N.
8/2/2015 9:27,55bbf555b30d84b96a00252a,T,:-)
8/1/2015 6:19,55bc64feb30d846850002764,S,"Hello, I am Kenyan and I am here to learn a bit about the working of the MOOCs. I think they are a great environment to study in."
8/2/2015 9:27,55bc64feb30d846850002764,P,Welcome to the class! I'm glad to have you here!
8/1/2015 7:10,55bc70dba9a36ea971002666,T,"Assistant Professor , Islamiah College[Autononomous], Vaniyambadi.\n\nNow a day's Big data is the current research topic in computer domain."
8/2/2015 9:27,55bc70dba9a36ea971002666,P,Welcome to the class! I'm glad to have you here!
8/2/2015 14:47,55be2d76b30d847c6f0026e0,Q,"Hi,\nWhen divide .05/1112 I get .0000449 not .003125 like in the hint, so I don't know if I am confused by the wording of the question ?  Am I after the 19 + the new ones or just the new ones.\nthanks"
8/2/2015 15:12,55be2d76b30d847c6f0026e0,O,"If I use the value I have it is the right answer, shouldn't copy and paste."
8/4/2015 16:07,55be2d76b30d847c6f0026e0,O,".003125 = 0.05/16. which is the value used in dataset 1. However, the formula of 0.05/1112 is correct."
8/2/2015 15:06,55be31efb30d84a7e50024d3,S,Looking foward learn about learning analytics. I'm a teacher studing  psychology and learning analytics.
